,Price
53118,58.37
53119,67.6
53120,66.17
53121,20.54
53122,79.3
53123,25.87
53124,76.57
53125,60.97
53126,37.57
53127,39.98
53128,33.67
53129,20.67
53130,19.37
53131,24.18
53132,39.0
53133,42.77
53134,16.64
53135,39.65
53136,17.81
53137,34.97
53139,34.97
53140,27.3
53141,14.95
53142,63.57
53143,84.37
53144,27.81
53145,31.2
53146,70.07
53147,25.87
53148,47.45
53149,68.77
53150,60.97
53151,68.77
53152,19.37
53153,22.75
53154,23.01
53155,55.77
53156,91.0
53157,60.84
53158,122.07
53159,136.37
53160,81.77
53161,16.77
53162,155.99
53163,73.58
53164,38.99
53165,63.57
53166,59.8
53167,97.5
53168,46.54
53169,11.05
53170,32.37
53171,16.84
53172,142.87
53173,20.79
53174,81.77
53175,11.57
53176,31.98
53177,46.67
53178,97.37
53179,74.1
53180,38.87
53181,88.4
53182,5.07
53183,64.87
53184,60.71
53185,90.26
53187,51.09
53188,62.27
53189,40.95
53190,51.87
53191,77.87
53192,40.95
53193,35.1
53194,114.27
53195,50.57
53196,12.87
53197,59.54
53198,13.0
53199,20.48
53200,67.6
53201,24.05
53202,149.37
53203,37.57
53204,120.77
53205,154.57
53206,68.77
53207,111.15
53208,128.05
53209,68.9
53210,108.03
53211,136.5
53212,50.57
53213,29.77
53214,110.5
53215,71.37
53216,19.11
53217,40.3
53218,18.2
53219,32.37
53220,98.67
53221,111.67
53222,64.87
53223,83.07
53224,48.88
53225,16.64
53226,120.77
53227,24.44
53229,24.05
53230,25.87
53231,38.35
53232,77.87
53233,66.95
53234,50.57
53235,21.97
53236,20.67
53237,25.87
53238,8.06
53239,20.15
53240,44.2
53241,77.87
53242,51.87
53243,103.87
53244,45.37
53245,39.0
53246,114.4
53247,55.9
53248,8.45
53249,93.6
53250,17.55
53251,38.87
53253,106.47
53254,20.8
53255,63.7
53256,18.07
53257,38.87
53258,115.7
53259,77.35
53260,25.87
53261,23.4
53262,101.4
53263,67.47
53264,24.7
53265,67.6
53266,27.3
53267,25.87
53268,23.27
53269,60.45
53270,26.0
53271,94.9
53272,101.27
53273,45.5
53274,15.47
53275,38.87
53276,11.44
53277,20.15
53278,30.68
53279,43.81
53280,14.04
53281,155.87
53282,33.8
53283,26.0
53284,60.97
53285,12.87
53286,8.97
53287,10.66
53288,63.7
53289,20.8
53290,12.87
53291,118.95
53292,50.7
53293,48.75
53294,36.27
53295,54.6
53296,16.25
53297,58.5
53298,27.04
53299,31.2
53300,41.47
53301,106.6
53302,32.24
53303,15.47
53304,97.37
53305,88.27
53306,47.97
53307,142.35
53308,38.87
53309,20.14
53310,29.51
53311,33.15
53312,25.87
53313,14.17
53314,97.37
53315,71.37
53316,62.01
53317,62.27
53318,78.65
53319,16.77
53320,70.07
53321,57.07
53322,39.0
53323,88.4
53324,130.0
53325,49.27
53326,32.37
53327,23.14
53328,81.25
53329,42.77
53330,41.34
53331,25.87
53332,36.4
53333,18.07
53334,51.87
53335,59.67
53336,30.55
53337,9.75
53338,60.97
53339,32.37
53340,55.25
53341,44.59
53342,28.34
53343,77.87
53344,99.58
53345,41.47
53346,67.47
53347,20.54
53348,14.17
53349,134.8
53350,24.05
53351,21.97
53352,63.57
53353,20.67
53354,76.57
53355,88.27
53356,118.3
53357,15.47
53358,99.97
53359,99.97
53360,155.87
53361,97.37
53362,51.87
53363,31.07
53365,68.77
53366,15.6
53367,54.6
53368,22.1
53369,84.5
53370,39.65
53371,49.27
53372,34.45
53373,23.2
53374,108.55
53375,28.6
53376,71.37
53377,83.85
53378,33.67
53379,34.84
53380,80.6
53381,107.77
53382,38.74
53383,37.05
53384,41.47
53385,19.37
53386,64.35
53387,47.97
53388,17.29
53389,34.97
53390,51.35
53391,33.8
53392,32.37
53393,38.87
53394,50.44
53395,50.7
53396,21.71
53397,32.24
53398,110.21
53399,10.27
53400,69.94
53401,100.1
53402,79.95
53403,34.97
53404,88.27
53405,57.07
53406,155.87
53407,25.87
53408,10.34
53409,21.97
53410,23.4
53411,40.95
53412,28.47
53413,23.27
53414,28.47
53415,35.1
53416,112.97
53417,103.87
53418,24.05
53419,94.89
53420,11.7
53421,125.97
53422,103.94
53423,27.3
53424,110.37
53425,112.32
53426,39.65
53427,23.4
53428,95.94
53429,4.81
53430,12.87
53431,23.27
53432,87.94
53433,117.0
53434,93.47
53435,19.5
53436,18.07
53437,33.67
53438,22.1
53439,65.0
53440,103.87
53441,16.25
53442,77.87
53443,31.07
53444,20.67
53445,108.16
53446,44.07
53447,20.67
53448,114.39
53449,46.15
53450,21.97
53451,7.8
53452,23.98
53453,19.24
53454,11.57
53455,70.07
53456,41.6
53457,44.07
53458,45.5
53459,10.4
53460,13.65
53461,30.55
53462,10.27
53463,12.87
53464,58.37
53465,79.95
53466,23.27
53467,72.67
53468,31.07
53469,79.3
53470,16.77
53471,23.66
53472,31.85
53473,45.5
53474,39.0
53475,16.64
53477,38.87
53478,123.5
53479,37.44
53480,38.87
53481,32.37
53482,20.67
53483,84.49
53484,33.67
53485,60.97
53486,32.37
53487,66.95
53488,80.47
53489,49.27
53490,21.84
53491,62.4
53492,20.67
53493,28.34
53494,73.97
53495,22.88
53496,20.67
53497,85.8
53498,21.67
53499,8.97
53500,98.8
53501,105.95
53502,33.15
53503,19.89
53504,61.1
53505,55.77
53506,81.77
53507,34.97
53508,144.17
53509,155.87
53510,34.45
53511,15.47
53512,19.37
53513,39.0
53514,11.7
53515,59.15
53516,84.24
53517,122.07
53518,126.75
53519,33.67
53520,12.87
53521,47.45
53522,85.67
53523,18.07
53524,32.37
53525,33.67
53526,31.07
53527,47.97
53528,44.07
53529,88.4
53530,46.67
53531,12.87
53532,71.37
53533,90.87
53535,11.57
53536,32.24
53537,85.67
53538,88.27
53539,34.97
53540,77.87
53541,23.01
53542,62.27
53543,136.5
53544,60.45
53545,44.26
53546,18.85
53547,49.4
53548,8.97
53549,19.37
53550,19.5
53551,12.74
53552,34.97
53553,51.85
53554,153.4
53555,17.68
53556,114.4
53557,24.57
53558,128.57
53559,69.16
53560,42.77
53561,82.55
53562,125.97
53563,16.77
53564,54.47
53565,53.04
53566,65.0
53568,45.37
53569,63.7
53570,29.89
53571,21.97
53572,77.87
53573,7.15
53574,7.8
53575,76.57
53576,11.7
53577,46.8
53578,23.01
53579,43.81
53580,42.89
53581,58.37
53582,47.97
53583,67.6
53584,96.07
53586,15.21
53587,20.15
53588,25.87
53589,136.37
53590,58.37
53591,137.8
53592,63.57
53593,97.5
53594,120.9
53595,91.0
53596,29.9
53597,60.97
53598,46.67
53599,11.44
53600,83.2
53601,28.44
53602,110.37
53603,83.39
53604,16.77
53605,75.27
53606,5.59
53607,17.81
53608,55.77
53609,11.7
53610,64.87
53611,42.77
53612,23.34
53613,43.55
53614,70.07
53615,116.87
53616,74.82
53617,155.99
53618,37.05
53619,143.0
53620,38.87
53621,32.37
53622,77.87
53623,59.8
53624,41.6
53625,31.07
53626,24.05
53628,55.25
53629,61.1
53630,29.51
53631,11.57
53632,128.57
53633,7.8
53634,70.85
53635,92.3
53636,154.7
53637,36.14
53638,81.64
53639,103.87
53640,84.37
53641,30.55
53642,54.47
53643,49.4
53644,51.87
53645,8.97
53647,27.17
53648,21.97
53649,28.47
53650,19.37
53651,155.87
53652,64.35
53653,112.91
53654,72.67
53655,29.77
53656,16.77
53657,7.67
53659,43.55
53660,28.6
53661,128.57
53662,21.71
53663,64.99
53664,33.67
53665,23.14
53666,14.95
53667,127.4
53668,126.1
53669,32.24
53670,132.42
53671,38.74
53672,8.45
53673,19.43
53674,44.2
53675,47.45
53676,68.77
53677,29.77
53678,55.77
53679,19.11
53680,58.37
53681,46.15
53682,17.68
53683,7.8
53684,30.55
53685,57.07
53686,36.27
53687,66.3
53688,28.47
53689,38.87
53690,25.87
53691,12.87
53692,31.07
53693,50.57
53694,64.61
53695,145.75
53696,55.77
53699,25.87
53700,12.87
53701,24.31
53702,51.99
53703,70.72
53704,101.4
53705,41.47
53706,24.57
53707,11.7
53708,90.99
53709,102.31
53710,32.37
53711,25.87
53712,33.67
53713,37.57
53714,51.87
53715,111.93
53716,103.74
53717,34.97
53718,27.3
53719,18.07
53720,32.37
53721,45.37
53722,58.37
53723,19.76
53724,155.87
53725,8.32
53726,37.57
53727,41.6
53728,40.15
53729,24.05
53730,26.0
53731,10.4
53732,97.37
53733,108.55
53734,42.89
53735,23.66
53736,58.37
53737,5.07
53738,12.35
53739,5.85
53740,107.77
53741,71.5
53742,13.0
53743,32.37
53744,61.09
53745,53.17
53746,32.5
53747,58.11
53748,29.77
53750,129.87
53751,34.97
53752,129.87
53753,79.95
53754,16.12
53755,29.9
53756,15.2
53757,49.27
53758,30.29
53759,64.99
53760,12.35
53761,100.1
53762,64.87
53763,63.7
53764,20.8
53765,30.55
53766,82.81
53767,138.97
53768,123.37
53769,27.3
53770,47.45
53771,116.87
53772,90.87
53773,37.57
53774,8.45
53775,9.49
53776,18.2
53777,70.07
53778,44.2
53780,57.07
53781,63.05
53782,14.17
53783,38.87
53784,125.97
53785,42.77
53786,60.45
53787,51.35
53788,45.37
53789,20.8
53790,37.57
53791,47.71
53792,27.17
53793,63.05
53794,34.71
53795,54.34
53796,67.6
53797,28.47
53798,34.45
53799,9.75
53800,58.24
53801,18.07
53802,15.47
53803,51.87
53804,53.95
53805,131.17
53806,29.9
53807,65.0
53808,66.3
53809,18.2
53810,38.87
53811,53.17
53812,11.31
53813,32.5
53814,10.27
53815,41.47
53816,91.0
53817,31.2
53818,36.4
53819,109.07
53820,49.4
53821,35.1
53822,17.94
53823,5.85
53824,47.97
53825,35.62
53826,13.65
53827,57.07
53828,132.47
53829,33.67
53830,60.97
53831,64.87
53832,45.5
53833,15.47
53834,44.2
53835,74.75
53836,28.34
53837,101.4
53838,29.77
53839,24.7
53841,15.6
53842,36.4
53843,25.87
53844,6.37
53845,86.97
53846,32.37
53847,23.27
53848,27.17
53849,42.77
53850,83.07
53851,41.34
53852,34.97
53853,27.3
53854,24.44
53855,41.6
53856,25.87
53857,34.97
53858,90.87
53859,90.74
53860,54.47
53861,55.77
53862,27.17
53863,59.67
53864,99.97
53865,20.8
53866,24.57
53867,46.67
53868,77.87
53869,106.6
53870,37.57
53871,27.17
53872,33.8
53873,21.97
53874,12.87
53875,12.94
53876,18.07
53877,90.87
53878,67.47
53880,129.87
53881,13.0
53882,58.5
53883,51.87
53884,35.18
53885,24.57
53886,18.19
53887,71.5
53888,24.57
53889,89.57
53890,79.3
53891,60.97
53892,29.77
53893,57.2
53894,32.37
53895,37.7
53896,39.0
53897,14.17
53898,51.87
53899,58.5
53900,42.12
53901,57.07
53902,88.14
53903,119.47
53904,73.71
53905,119.47
53906,91.0
53907,35.75
53908,16.51
53909,46.67
53910,29.9
53911,18.07
53912,5.2
53913,64.87
53914,40.3
53915,29.77
53916,36.27
53917,97.37
53918,71.37
53919,38.87
53920,44.2
53921,8.71
53922,14.17
53923,129.87
53925,36.01
53926,16.25
53927,65.0
53928,37.05
53929,24.7
53930,75.14
53931,29.25
53932,45.37
53933,28.47
53934,70.07
53935,83.07
53936,47.45
53937,97.37
53938,38.87
53939,110.37
53940,24.44
53941,32.37
53942,47.97
53943,47.97
53944,120.77
53945,18.07
53946,20.54
53947,77.87
53948,13.91
53949,59.67
53950,55.25
53951,93.47
53952,19.37
53953,33.67
53954,101.27
53955,123.5
53956,25.87
53957,114.4
53958,16.77
53959,19.37
53960,43.16
53961,62.4
53962,51.87
53963,32.37
53964,23.27
53965,59.67
53966,11.7
53967,106.47
53968,33.67
53969,76.57
53970,28.78
53971,57.07
53972,90.87
53973,77.61
53974,119.6
53975,22.1
53976,109.2
53977,21.97
53978,24.44
53979,51.87
53980,64.87
53981,49.14
53982,149.37
53983,45.5
53984,155.74
53985,102.44
53986,93.6
53987,29.77
53989,90.87
53990,32.3
53991,27.17
53992,19.5
53993,27.17
53994,82.55
53995,71.5
53996,25.87
53997,137.67
53998,62.01
53999,51.87
54000,51.87
54001,77.87
54002,36.27
54003,7.4
54004,20.28
54005,57.85
54006,28.54
54007,136.5
54008,58.5
54009,57.07
54010,51.87
54011,116.87
54012,64.94
54013,90.87
54014,15.47
54015,42.77
54016,130.0
54017,92.17
54018,23.27
54019,36.27
54020,88.27
54021,10.27
54022,109.07
54023,82.81
54024,154.05
54025,19.37
54026,90.87
54027,33.8
54028,28.21
54029,67.6
54030,54.6
54031,97.37
54032,140.27
54033,36.27
54034,97.5
54035,24.46
54036,76.18
54037,71.24
54038,46.28
54039,22.75
54040,42.38
54041,120.77
54042,66.17
54043,49.14
54044,83.07
54045,24.7
54046,25.99
54047,22.23
54048,22.62
54049,69.94
54050,10.92
54051,20.8
54052,40.3
54053,47.45
54054,55.77
54055,14.95
54056,23.92
54057,18.07
54058,62.01
54059,44.07
54060,22.1
54061,87.1
54062,17.55
54063,32.37
54064,25.87
54065,25.74
54066,48.1
54067,103.87
54068,45.5
54069,39.65
54070,60.45
54071,103.74
54072,119.47
54073,31.98
54074,49.01
54075,85.67
54076,29.77
54077,19.5
54078,101.14
54079,21.97
54080,70.2
54081,12.35
54082,96.07
54083,74.1
54084,27.17
54085,20.8
54086,21.97
54087,28.6
54088,63.18
54089,15.6
54090,53.17
54091,28.34
54092,31.07
54093,27.17
54094,84.5
54095,60.14
54096,32.49
54097,11.57
54098,38.87
54099,25.87
54100,25.87
54101,50.57
54102,89.57
54103,78.0
54104,50.05
54105,7.02
54106,11.57
54107,18.46
54108,56.94
54109,40.95
54110,18.07
54111,72.15
54112,24.44
54113,64.87
54114,49.14
54115,50.57
54116,154.7
54117,83.85
54118,28.47
54119,52.65
54120,40.17
54121,45.5
54122,138.97
54123,47.97
54124,12.74
54125,26.0
54126,32.37
54127,38.67
54128,31.07
54129,130.65
54130,135.46
54131,97.5
54132,37.18
54133,11.99
54134,48.1
54135,64.87
54136,104.0
54137,38.87
54138,49.14
54139,7.67
54140,47.97
54141,33.67
54142,55.9
54143,103.87
54144,85.15
54145,59.8
54146,55.77
54147,70.19
54148,17.55
54149,58.37
54150,46.67
54151,15.47
54152,27.17
54153,44.2
54154,23.4
54155,38.35
54156,71.37
54157,63.8
54158,32.37
54159,14.3
54160,46.73
54161,24.57
54162,47.97
54163,120.9
54164,49.11
54165,43.55
54166,14.95
54167,33.67
54168,22.1
54169,18.07
54170,81.77
54171,97.37
54172,115.13
54173,129.87
54174,13.0
54175,14.17
54176,34.97
54177,31.2
54178,21.71
54179,45.24
54180,19.37
54181,19.37
54182,23.66
54183,41.6
54184,76.05
54185,74.75
54186,7.15
54187,71.5
54188,90.87
54189,22.09
54190,45.37
54191,36.27
54192,100.1
54193,25.35
54194,28.47
54195,23.4
54196,32.37
54197,60.97
54198,28.47
54199,31.2
54200,10.14
54201,71.5
54202,77.35
54203,107.89
54204,22.09
54205,58.5
54206,111.67
54207,142.74
54208,136.37
54209,43.55
54210,33.67
54211,129.87
54212,46.67
54213,112.97
54214,110.37
54215,36.14
54216,62.27
54217,138.15
54218,45.11
54219,53.17
54220,24.57
54221,19.5
54222,18.2
54223,116.99
54224,9.09
54225,25.87
54226,23.4
54227,31.85
54228,137.15
54229,116.87
54230,10.4
54231,15.4
54232,156.0
54233,156.0
54234,40.95
54235,64.87
54236,33.02
54237,113.75
54238,71.5
54239,123.24
54240,60.97
54241,32.49
54242,51.22
54243,45.37
54244,57.85
54245,24.38
54246,55.77
54247,36.39
54248,101.01
54249,44.2
54250,52.0
54251,11.96
54252,17.55
54253,19.11
54254,71.37
54255,73.45
54256,39.0
54257,6.37
54258,107.77
54259,75.27
54260,49.27
54261,110.49
54262,31.85
54263,36.4
54264,71.37
54265,152.27
54266,103.35
54267,58.37
54268,12.09
54269,102.57
54270,48.75
54271,63.05
54272,54.47
54273,8.84
54274,55.64
54275,127.27
54276,49.4
54277,37.57
54279,19.5
54280,42.77
54281,59.96
54282,85.15
54283,16.77
54284,38.87
54285,140.27
54286,34.97
54287,19.5
54288,16.77
54289,19.5
54290,39.0
54291,23.98
54292,24.57
54293,31.85
54294,79.17
54295,18.07
54296,54.6
54297,20.67
54298,92.3
54299,49.92
54300,85.71
54301,31.85
54302,50.05
54303,28.6
54304,25.87
54305,29.12
54306,45.89
54307,44.2
54308,58.76
54310,69.81
54311,29.25
54312,71.37
54313,45.37
54314,87.09
54315,23.27
54316,38.74
54317,28.47
54318,6.5
54319,23.27
54320,71.5
54321,15.47
54322,10.92
54323,8.45
54324,42.84
54325,14.23
54326,35.1
54327,19.37
54328,33.67
54329,12.87
54330,36.14
54331,48.88
54332,14.17
54333,51.87
54334,81.77
54335,99.97
54336,60.45
54337,27.3
54338,49.39
54339,5.85
54340,55.6
54341,60.97
54342,46.02
54343,78.0
54344,38.87
54345,67.47
54346,24.57
54347,20.54
54348,68.64
54349,20.79
54350,64.87
54351,65.0
54352,32.37
54353,57.2
54354,107.77
54355,97.37
54356,75.27
54357,31.07
54358,101.4
54359,90.87
54360,37.57
54361,24.44
54362,81.64
54363,25.35
54364,24.05
54365,29.77
54366,25.87
54367,25.87
54368,64.87
54369,80.47
54370,22.75
54371,25.87
54372,60.45
54373,36.27
54374,106.6
54375,122.07
54376,19.5
54377,89.57
54378,23.27
54379,83.2
54380,51.87
54381,18.07
54382,24.7
54383,17.55
54384,104.0
54385,23.27
54386,68.77
54387,90.87
54388,10.27
54389,55.9
54390,146.77
54391,46.67
54392,8.32
54393,19.5
54394,150.67
54395,22.75
54396,58.37
54397,71.37
54398,58.37
54399,59.67
54400,70.07
54401,23.27
54402,90.87
54403,28.47
54404,123.37
54405,16.77
54406,50.05
54407,49.27
54408,61.1
54409,24.57
54410,51.74
54411,20.67
54412,12.87
54413,21.45
54414,9.09
54415,83.07
54416,28.47
54417,9.1
54418,86.97
54419,105.17
54420,46.67
54421,25.87
54422,68.77
54423,14.3
54424,17.94
54425,84.37
54426,21.97
54427,13.78
54428,64.61
54429,89.57
54430,23.27
54431,81.25
54432,7.67
54433,110.76
54434,28.6
54435,25.74
54436,55.25
54437,67.47
54438,12.87
54439,32.37
54440,30.55
54441,20.67
54442,126.1
54443,81.64
54444,28.6
54445,9.09
54446,12.87
54447,26.65
54448,100.75
54449,27.95
54450,24.57
54451,19.37
54452,46.67
54453,15.99
54454,38.35
54455,65.65
54456,51.87
54457,91.0
54458,61.23
54459,98.67
54460,136.5
54461,5.2
54462,23.01
54464,40.17
54465,96.85
54466,86.97
54467,33.15
54468,10.92
54469,51.87
54470,121.94
54471,66.17
54472,98.67
54473,9.49
54474,129.61
54475,50.05
54476,94.77
54477,33.67
54478,37.57
54479,50.57
54480,42.51
54481,31.07
54482,83.85
54484,21.39
54485,27.17
54486,68.64
54487,119.47
54488,63.57
54489,34.45
54490,8.19
54491,45.37
54493,36.14
54494,101.27
54495,95.55
54496,24.57
54498,151.97
54499,75.4
54500,13.65
54501,75.14
54502,34.97
54503,20.67
54504,42.77
54505,57.2
54506,16.25
54507,136.37
54508,27.95
54509,13.91
54510,51.87
54511,81.9
54512,34.32
54513,73.97
54514,40.17
54515,41.47
54516,21.97
54517,15.47
54518,16.25
54519,68.76
54521,19.5
54522,46.67
54523,47.97
54524,103.87
54525,135.07
54527,43.53
54528,142.87
54529,75.27
54530,25.99
54531,21.97
54532,142.87
54533,28.47
54534,19.37
54535,56.55
54536,16.77
54537,64.87
54538,24.57
54539,64.87
54540,16.9
54541,8.97
54542,20.8
54543,64.35
54544,34.45
54545,24.44
54546,15.86
54547,54.47
54548,54.21
54549,32.5
54550,151.97
54551,51.87
54552,22.49
54553,9.96
54554,15.99
54555,73.97
54556,71.37
54557,15.08
54558,43.55
54559,15.47
54560,32.37
54561,67.47
54562,12.87
54563,34.97
54564,57.07
54565,71.37
54566,27.95
54567,49.01
54568,31.07
54569,85.8
54570,71.37
54571,23.27
54572,23.27
54573,96.2
54574,25.74
54575,72.67
54576,28.47
54577,58.24
54578,63.7
54579,59.67
54580,18.07
54581,83.07
54582,16.25
54583,9.1
54584,23.27
54585,33.15
54586,15.6
54587,155.87
54588,36.14
54589,56.55
54590,27.17
54591,64.22
54592,42.77
54593,114.27
54594,16.77
54595,23.27
54596,77.87
54597,27.17
54598,24.57
54599,42.77
54600,22.88
54601,45.37
54602,15.34
54603,37.05
54604,21.97
54605,35.75
54606,80.6
54607,21.97
54608,115.57
54609,68.77
54610,70.07
54611,28.47
54612,25.22
54614,24.7
54615,130.0
54617,21.84
54618,10.66
54619,37.57
54620,24.57
54621,72.67
54622,90.87
54623,16.9
54624,119.6
54625,25.35
54626,13.91
54627,58.5
54628,32.11
54629,43.33
54630,74.1
54631,27.17
54632,28.47
54633,31.85
54634,7.15
54635,58.5
54636,27.17
54637,29.77
54638,63.7
54639,55.77
54640,90.87
54641,129.87
54642,35.1
54643,88.39
54644,64.87
54645,36.27
54646,25.87
54647,57.07
54648,17.55
54649,103.35
54650,50.57
54651,59.67
54652,62.14
54653,49.27
54654,24.57
54656,25.87
54657,116.87
54658,19.89
54659,116.87
54660,84.37
54661,32.37
54662,106.6
54663,73.45
54664,45.37
54665,28.6
54666,29.9
54667,89.44
54668,20.02
54669,29.77
54670,25.35
54671,50.7
54672,116.87
54673,32.37
54674,31.2
54675,68.77
54676,105.17
54677,37.57
54678,82.94
54679,8.44
54680,96.07
54681,129.87
54682,80.21
54683,15.99
54684,37.7
54685,84.37
54686,12.87
54687,88.27
54688,71.5
54689,103.87
54690,111.8
54691,39.0
54692,33.67
54693,116.87
54694,90.87
54695,62.27
54696,41.47
54697,28.47
54698,44.07
54699,81.51
54700,154.05
54701,27.82
54702,21.97
54703,25.87
54704,70.07
54705,31.07
54706,70.2
54707,31.07
54708,60.97
54709,49.4
54710,135.2
54711,31.07
54712,19.49
54713,28.34
54714,28.6
54715,37.44
54716,72.67
54717,21.97
54718,112.97
54719,64.87
54720,12.87
54721,15.08
54722,70.07
54723,59.67
54724,154.57
54725,115.57
54727,19.11
54728,41.6
54729,23.27
54730,117.65
54731,24.05
54732,45.5
54733,28.6
54734,116.87
54735,40.17
54736,31.07
54737,57.07
54738,23.4
54739,18.07
54740,39.0
54741,23.27
54742,10.27
54743,49.27
54744,34.97
54745,64.87
54746,18.59
54747,19.37
54748,40.17
54749,149.37
54750,54.21
54751,30.42
54752,23.4
54753,11.57
54754,71.5
54755,11.57
54756,12.48
54757,31.2
54758,5.85
54759,20.15
54760,77.81
54761,18.07
54762,122.2
54763,25.48
54764,28.47
54765,19.5
54766,31.07
54767,32.37
54768,68.25
54770,22.75
54771,24.57
54772,24.57
54773,110.5
54774,84.37
54775,97.37
54776,63.18
54777,19.37
54778,51.87
54779,58.5
54780,88.4
54781,143.0
54782,6.37
54783,61.75
54784,45.5
54785,154.7
54786,19.5
54787,29.64
54788,14.17
54789,33.67
54790,64.87
54791,16.89
54792,20.73
54793,24.05
54794,25.87
54795,64.87
54796,50.57
54797,24.57
54798,24.05
54799,101.27
54800,55.77
54801,20.8
54802,107.64
54803,14.04
54804,51.87
54805,49.14
54807,88.27
54808,16.9
54809,30.94
54810,63.57
54811,19.89
54812,61.1
54813,23.4
54814,37.7
54815,36.27
54816,83.07
54817,32.37
54818,23.4
54819,51.87
54820,54.6
54821,20.67
54822,13.65
54823,38.87
54824,114.4
54825,70.2
54826,9.36
54827,45.5
54828,44.07
54829,11.51
54830,82.55
54831,47.45
54832,21.71
54833,104.0
54834,49.27
54835,69.81
54836,30.81
54837,3.31
54838,38.87
54839,70.07
54840,39.0
54841,72.8
54842,99.06
54843,20.67
54844,42.9
54845,90.87
54846,47.56
54847,60.45
54848,22.1
54849,22.75
54850,58.37
54851,103.35
54852,20.15
54853,81.55
54855,44.98
54856,49.27
54857,128.7
54858,66.95
54859,128.7
54860,14.3
54861,32.11
54862,37.05
54863,21.84
54864,85.67
54865,9.88
54866,31.07
54867,115.05
54868,9.62
54869,97.5
54870,21.97
54871,40.17
54872,17.94
54873,45.37
54874,55.12
54875,78.0
54876,12.87
54877,16.25
54878,42.9
54879,122.07
54880,109.07
54881,33.8
54882,18.07
54883,39.91
54884,89.57
54885,142.87
54886,15.47
54887,57.07
54888,120.77
54889,27.95
54890,101.27
54891,68.25
54892,46.67
54893,17.55
54894,85.67
54895,44.07
54896,116.87
54897,36.14
54898,111.67
54899,31.07
54900,78.0
54901,72.54
54902,71.37
54903,89.57
54904,42.89
54905,8.71
54906,66.3
54907,57.07
54908,103.14
54909,119.08
54910,102.57
54911,26.65
54912,115.57
54913,53.95
54914,16.77
54915,63.57
54916,51.87
54917,140.27
54918,20.48
54919,102.7
54920,71.49
54921,32.24
54922,86.97
54923,32.5
54924,71.37
54925,26.91
54926,33.54
54927,23.27
54928,17.94
54929,25.99
54930,83.2
54931,12.35
54932,86.97
54933,6.49
54934,80.47
54935,62.4
54936,63.7
54937,85.8
54938,46.67
